id,city_id,city_name,state,clinical,clinical_sus,icu,icu_sus,kind,organization
0027626,310620,Belo Horizonte,MG,4,4,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
0027685,310620,Belo Horizonte,MG,71,0,20,0,HOSPITAL ESPECIALIZADO,COOPERATIVA
0027693,310620,Belo Horizonte,MG,24,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
0027707,310620,Belo Horizonte,MG,55,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE ANONIMA FECHADA
0027715,310620,Belo Horizonte,MG,16,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
0027731,310620,Belo Horizonte,MG,2,0,0,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
0027774,310620,Belo Horizonte,MG,86,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
0027782,310620,Belo Horizonte,MG,23,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
0027812,310620,Belo Horizonte,MG,160,0,0,0,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
0027820,310620,Belo Horizonte,MG,47,22,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
0027847,310620,Belo Horizonte,MG,106,0,44,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
0027863,310620,Belo Horizonte,MG,293,293,45,45,HOSPITAL GERAL,FUNDACAO PRIVADA
0027871,310620,Belo Horizonte,MG,7,0,3,0,HOSPITAL ESPECIALIZADO,SOCIEDADE ANONIMA FECHADA
0027898,310620,Belo Horizonte,MG,13,2,1,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
0027901,310620,Belo Horizonte,MG,8,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
0027928,310620,Belo Horizonte,MG,9,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
0027936,310620,Belo Horizonte,MG,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
0027944,310620,Belo Horizonte,MG,15,0,10,0,HOSPITAL ESPECIALIZADO,SOCIEDADE ANONIMA FECHADA
0027952,310620,Belo Horizonte,MG,0,0,30,0,HOSPITAL ESPECIALIZADO,SOCIEDADE ANONIMA FECHADA
0027979,310620,Belo Horizonte,MG,110,1,38,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
0027987,310620,Belo Horizonte,MG,92,0,11,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
0027995,310620,Belo Horizonte,MG,227,0,75,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
0028320,280030,Aracaju,SE,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
0032247,330455,Rio de Janeiro,RJ,0,0,28,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
0033022,150140,Belém,PA,1,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
0034053,350950,Campinas,SP,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
0034657,355030,São Paulo,SP,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
0034673,355030,São Paulo,SP,0,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
0035149,411520,Maringá,PR,26,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
0043273,312235,Divisa Alegre,MG,1,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE ANONIMA FECHADA
0046124,210005,Açailândia,MA,0,0,0,0,CENTRO DE PARTO NORMAL - ISOLADO,MUNICIPIO
0049247,230440,Fortaleza,CE,1,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE SIMPLES LIMITADA
0049867,530010,Brasília,DF,101,0,31,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
0049875,411520,Maringá,PR,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
0055859,330330,Niterói,RJ,0,0,21,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES PURA
0061271,421003,Luzerna,SC,28,28,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
0063339,411520,Maringá,PR,2,0,0,0,HOSPITAL/DIA - ISOLADO,ASSOCIACAO PRIVADA
0063908,330455,Rio de Janeiro,RJ,21,0,8,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
0072966,420245,Bombinhas,SC,4,4,0,0,PRONTO ATENDIMENTO,MUNICIPIO
0075426,355030,São Paulo,SP,0,0,18,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2000024,120042,Rodrigues Alves,AC,14,14,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000083,120033,Mâncio Lima,AC,19,19,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000121,120060,Tarauacá,AC,30,30,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000172,120020,Cruzeiro do Sul,AC,20,20,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000180,120020,Cruzeiro do Sul,AC,5,5,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2000296,120020,Cruzeiro do Sul,AC,21,21,23,1,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000385,120040,Rio Branco,AC,51,51,15,15,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000393,120070,Xapuri,AC,26,26,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000636,120030,Feijó,AC,29,29,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000725,120045,Senador Guiomard,AC,26,26,1,1,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000733,120040,Rio Branco,AC,16,16,33,33,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000822,120038,Plácido de Castro,AC,20,20,2,2,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000857,120040,Rio Branco,AC,65,65,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000865,120050,Sena Madureira,AC,42,42,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000970,120034,Manoel Urbano,AC,22,22,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2000997,120038,Plácido de Castro,AC,23,23,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2001020,120005,Assis Brasil,AC,10,10,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2001500,120010,Brasiléia,AC,20,14,28,13,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2001578,120040,Rio Branco,AC,175,175,21,21,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2001586,120040,Rio Branco,AC,216,216,24,24,HOSPITAL GERAL,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
2001594,120035,Marechal Thaumaturgo,AC,10,10,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2002078,120040,Rio Branco,AC,96,58,31,22,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2002094,120040,Rio Branco,AC,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2003368,270430,Maceió,AL,160,160,0,0,HOSPITAL ESPECIALIZADO,AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL
2003570,270940,Viçosa,AL,35,35,0,0,HOSPITAL GERAL,MUNICIPIO
2003775,270670,Penedo,AL,80,70,11,11,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2003856,270210,Colônia Leopoldina,AL,25,25,0,0,UNIDADE MISTA,MUNICIPIO
2003910,270235,Craíbas,AL,5,5,0,0,UNIDADE MISTA,MUNICIPIO
2004488,270440,Major Isidoro,AL,26,26,2,2,UNIDADE MISTA,MUNICIPIO
2004976,270030,Arapiraca,AL,100,93,18,9,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2005026,270030,Arapiraca,AL,49,30,15,15,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2005050,270030,Arapiraca,AL,95,90,26,26,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2005123,270030,Arapiraca,AL,120,104,0,0,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2005344,270030,Arapiraca,AL,16,0,4,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2005417,270030,Arapiraca,AL,384,256,68,51,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2006197,270430,Maceió,AL,113,113,75,41,HOSPITAL GERAL,AUTARQUIA FEDERAL
2006219,270430,Maceió,AL,33,0,10,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2006286,270430,Maceió,AL,49,49,9,9,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2006340,270430,Maceió,AL,38,33,14,14,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
2006359,270430,Maceió,AL,145,135,8,7,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2006391,270430,Maceió,AL,200,160,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2006405,270430,Maceió,AL,58,49,9,9,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2006413,270430,Maceió,AL,200,160,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2006421,270430,Maceió,AL,80,73,2,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
2006448,270430,Maceió,AL,190,145,31,26,HOSPITAL GERAL,FUNDACAO PRIVADA
2006472,270430,Maceió,AL,76,1,14,0,HOSPITAL GERAL,COOPERATIVA
2006499,270430,Maceió,AL,11,4,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2006510,270430,Maceió,AL,250,250,37,25,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2006944,270430,Maceió,AL,17,13,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2006960,270430,Maceió,AL,58,25,11,6,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
2006979,270430,Maceió,AL,5,5,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2007037,270430,Maceió,AL,257,126,39,28,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2007401,270420,Limoeiro de Anadia,AL,12,12,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2007967,270020,Anadia,AL,17,17,0,0,UNIDADE MISTA,MUNICIPIO
2008106,270040,Atalaia,AL,39,39,0,0,HOSPITAL GERAL,MUNICIPIO
2008858,270850,São Luís do Quitunde,AL,20,20,2,2,HOSPITAL GERAL,MUNICIPIO
2009161,270510,Matriz de Camaragibe,AL,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2009242,270380,Joaquim Gomes,AL,45,45,0,0,HOSPITAL GERAL,MUNICIPIO
2009250,270430,Maceió,AL,27,27,62,62,HOSPITAL ESPECIALIZADO,AUTARQUIA ESTADUAL OU DO DISTRITO FEDERAL
2009528,270100,Boca da Mata,AL,10,10,0,0,HOSPITAL GERAL,MUNICIPIO
2009900,270430,Maceió,AL,24,24,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2010151,270860,São Miguel dos Campos,AL,93,89,25,25,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2010356,270230,Coruripe,AL,253,253,38,29,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2010380,270130,Cajueiro,AL,21,21,1,1,UNIDADE MISTA,MUNICIPIO
2010631,270630,Palmeira dos Índios,AL,95,86,19,19,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2010887,270280,Flexeiras,AL,12,12,0,0,UNIDADE MISTA,MUNICIPIO
2011166,270690,Pilar,AL,36,36,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2011689,270070,Batalha,AL,25,25,0,0,UNIDADE MISTA,MUNICIPIO
2011859,130395,São Sebastião do Uatumã,AM,16,16,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2011875,130230,Jutaí,AM,14,14,2,2,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2011891,130255,Manaquiri,AM,17,17,0,0,HOSPITAL GERAL,MUNICIPIO
2011905,130310,Nova Olinda do Norte,AM,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2012022,130050,Barreirinha,AM,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2012030,130260,Manaus,AM,72,72,12,12,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2012162,130260,Manaus,AM,2,2,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2012359,130260,Manaus,AM,3,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
2012383,130080,Borba,AM,28,28,2,2,HOSPITAL GERAL,MUNICIPIO
2012464,130260,Manaus,AM,46,5,12,5,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2012472,130260,Manaus,AM,52,52,24,24,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2012480,130260,Manaus,AM,7,7,13,13,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2012499,130070,Boca do Acre,AM,53,53,0,0,HOSPITAL GERAL,MUNICIPIO
2012553,130410,Tapauá,AM,24,24,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2012618,130240,Lábrea,AM,40,40,4,3,HOSPITAL GERAL,MUNICIPIO
2012677,130260,Manaus,AM,91,91,28,24,HOSPITAL ESPECIALIZADO,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
2012685,130260,Manaus,AM,192,192,26,26,HOSPITAL GERAL,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
2012804,130423,Tonantins,AM,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2012839,130185,Iranduba,AM,26,26,0,0,HOSPITAL GERAL,MUNICIPIO
2013029,130260,Manaus,AM,2,2,7,7,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2013045,130030,Autazes,AM,23,23,2,2,HOSPITAL GERAL,MUNICIPIO
2013258,130250,Manacapuru,AM,49,49,9,9,HOSPITAL GERAL,MUNICIPIO
2013274,130260,Manaus,AM,27,27,7,7,CENTRO DE ATENCAO HEMOTERAPIA E OU HEMATOLOGICA,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
2013282,130014,Apuí,AM,34,34,2,2,HOSPITAL GERAL,MUNICIPIO
2013320,130353,Presidente Figueiredo,AM,22,22,2,2,HOSPITAL GERAL,MUNICIPIO
2013495,130210,Japurá,AM,15,15,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2013509,130260,Manaus,AM,16,0,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
2013568,130195,Itamarati,AM,13,13,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2013606,130260,Manaus,AM,84,84,23,23,HOSPITAL GERAL,FUNDACAO ESTADUAL OU DO DISTRITO FEDERAL
2013614,130180,Ipixuna,AM,19,19,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2013649,130260,Manaus,AM,338,338,51,51,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2014688,130270,Manicoré,AM,34,34,0,0,HOSPITAL GERAL,MUNICIPIO
2015242,130040,Barcelos,AM,22,22,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016125,130406,Tabatinga,AM,32,32,6,6,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
2016141,130420,Tefé,AM,50,50,9,5,HOSPITAL GERAL,MUNICIPIO
2016249,130400,Silves,AM,16,16,1,1,HOSPITAL GERAL,MUNICIPIO
2016354,130068,Boa Vista do Ramos,AM,17,17,0,0,HOSPITAL GERAL,MUNICIPIO
2016397,130140,Eirunepé,AM,53,53,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016419,130090,Canutama,AM,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2016443,130426,Uarini,AM,15,15,1,1,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016478,130360,Santa Isabel do Rio Negro,AM,15,15,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016540,130300,Nhamundá,AM,14,14,1,1,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016567,130440,Urucurituba,AM,18,18,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016605,130063,Beruri,AM,7,7,1,1,HOSPITAL GERAL,MUNICIPIO
2016648,130006,Amaturá,AM,25,25,1,1,HOSPITAL GERAL,MUNICIPIO
2016656,130083,Caapiranga,AM,14,14,3,3,HOSPITAL GERAL,MUNICIPIO
2016672,130020,Atalaia do Norte,AM,22,22,1,1,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2016893,130340,Parintins,AM,42,42,23,23,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2016923,130190,Itacoatiara,AM,83,83,0,0,HOSPITAL GERAL,MUNICIPIO
2016974,130060,Benjamin Constant,AM,19,19,4,4,HOSPITAL GERAL,MUNICIPIO
2017016,130170,Humaitá,AM,28,28,2,2,HOSPITAL GERAL,MUNICIPIO
2017199,130260,Manaus,AM,71,0,3,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2017245,130260,Manaus,AM,73,0,33,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2017318,130260,Manaus,AM,10,10,17,17,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017431,130260,Manaus,AM,108,108,22,22,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017555,130100,Carauari,AM,38,38,0,0,HOSPITAL GERAL,MUNICIPIO
2017644,130260,Manaus,AM,147,147,12,12,HOSPITAL GERAL,FUNDACAO FEDERAL
2017652,130110,Careiro,AM,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2017660,130280,Maraã,AM,14,14,1,1,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017679,130008,Anamã,AM,16,16,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017717,130160,Fonte Boa,AM,50,50,2,2,UNIDADE MISTA,MUNICIPIO
2017768,130002,Alvarães,AM,14,14,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017792,130260,Manaus,AM,59,0,30,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2017849,130260,Manaus,AM,50,50,10,10,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017911,130440,Urucurituba,AM,8,8,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2017997,130165,Guajará,AM,16,16,1,1,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2018004,130260,Manaus,AM,30,0,6,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2018012,130260,Manaus,AM,9,0,12,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2018055,130260,Manaus,AM,121,17,50,7,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2018071,130260,Manaus,AM,52,52,13,13,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2018098,130260,Manaus,AM,88,55,10,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2018101,130260,Manaus,AM,82,82,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2018128,130390,São Paulo de Olivença,AM,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2018136,130120,Coari,AM,75,71,3,3,HOSPITAL GERAL,MUNICIPIO
2018144,130290,Maués,AM,64,64,0,0,UNIDADE MISTA,MUNICIPIO
2018330,130260,Manaus,AM,22,20,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
2018365,130260,Manaus,AM,37,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2018381,130350,Pauini,AM,20,20,1,1,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2018403,130260,Manaus,AM,115,115,38,37,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2018969,130260,Manaus,AM,4,3,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2019086,130260,Manaus,AM,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2019523,130130,Codajás,AM,33,33,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019558,130260,Manaus,AM,18,18,60,50,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019566,130260,Manaus,AM,29,29,2,2,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019574,130260,Manaus,AM,187,187,30,30,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019590,130260,Manaus,AM,28,28,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019604,130330,Novo Aripuanã,AM,23,23,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019647,160030,Macapá,AP,134,134,24,19,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019663,160023,Ferreira Gomes,AP,9,9,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019671,160070,Tartarugalzinho,AP,15,15,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019701,160010,Amapá,AP,31,31,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019728,160020,Calçoene,AP,16,16,5,5,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2019736,160053,Porto Grande,AP,30,30,0,0,HOSPITAL GERAL,MUNICIPIO
2020068,160030,Macapá,AP,27,27,66,40,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2020076,160027,Laranjal do Jari,AP,45,45,1,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2020149,160080,Vitória do Jari,AP,7,7,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2020165,160040,Mazagão,AP,11,11,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2020645,160030,Macapá,AP,157,157,13,10,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2020653,160030,Macapá,AP,93,93,11,9,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2020890,160030,Macapá,AP,146,49,29,8,HOSPITAL GERAL,ASSOCIACAO PRIVADA
